epoch,mean_loss,mean_td_mean,mean_td_var,mean_latent_gap,final_loss,final_td_mean,final_td_var
1,0.004837731487350538,-0.06889592353254556,0.00041834885923890396,0.2093905285000801,0.00030767699354328215,-0.008788356557488441,0.00018572836415842175
2,0.0004904152796370908,-0.019600777700543404,0.0002549830081989057,0.17622192203998566,0.0005558341508731246,-0.022493500262498856,0.0002770857245195657
