timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:29:04.855570+00:00,31,31,15.0,-1.7710151672363281,1.0628962516784668,0.7911943197250366,0.01,0.9404969215393066,0.0,1.0,0.5890344381332397,V1,0
2026-06-27T09:29:07.512773+00:00,32,32,20.0,-1.7527836561203003,1.0671712160110474,0.7812573909759521,0.01,0.9401755332946777,0.0,1.0,0.5892091989517212,V1,0
2026-06-27T09:29:10.220147+00:00,33,33,25.0,-1.6832244396209717,1.0649389028549194,0.7426619529724121,0.01,0.9383623600006104,0.0,1.0,0.5901959538459778,V1,0
2026-06-27T09:29:12.749363+00:00,34,34,11.0,-1.6663329601287842,1.0738892555236816,0.7332613468170166,0.01,0.9388798475265503,0.0,1.0,0.5899142622947693,V1,0
2026-06-27T09:29:14.965623+00:00,35,35,15.0,-1.744249701499939,1.0581223964691162,0.7779817581176758,0.01,0.938068687915802,0.0,1.0,0.5903559923171997,V1,0
2026-06-27T09:29:17.665987+00:00,36,36,60.0,-1.5606423616409302,1.0603384971618652,0.6746642589569092,0.01,0.93702232837677,0.0,1.0,0.5909262299537659,V1,0
2026-06-27T09:29:20.044615+00:00,37,37,14.0,-1.6144070625305176,1.055694341659546,0.7057090997695923,0.01,0.9356538653373718,0.0,1.0,0.5916726589202881,V1,0
2026-06-27T09:29:22.327422+00:00,38,38,41.0,-1.5665916204452515,1.0616971254348755,0.6835293769836426,0.01,0.9365260004997253,0.0,1.0,0.5912587642669678,V1,0
2026-06-27T09:29:25.146961+00:00,39,39,23.0,-1.6360529661178589,1.0507744550704956,0.7176373600959778,0.01,0.9397720098495483,0.0,1.0,0.5896373391151428,V1,0
2026-06-27T09:29:27.914874+00:00,40,40,19.0,-1.6400593519210815,1.0753165483474731,0.7272787690162659,0.01,0.9367494583129883,0.0,1.0,0.5911998152732849,V1,0
2026-06-27T09:29:30.633406+00:00,41,41,20.0,-1.535590410232544,1.0469971895217896,0.6623950004577637,0.01,0.9340102076530457,0.0,1.0,0.5925703644752502,V1,0
2026-06-27T09:29:33.304398+00:00,42,42,16.0,-1.5392526388168335,1.055379867553711,0.6672210693359375,0.01,0.9335019588470459,0.0,1.0,0.5928482413291931,V1,0
2026-06-27T09:29:35.751532+00:00,43,43,9.0,-1.5868669748306274,1.0776880979537964,0.6964151859283447,0.01,0.9421191215515137,0.0,1.0,0.5885447263717651,V1,0
2026-06-27T09:29:37.962633+00:00,44,44,11.0,-1.5694658756256104,1.1240497827529907,0.6981561183929443,0.01,0.9373838901519775,0.0,1.0,0.5909115076065063,V1,0
