timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:27:52.697090+00:00,1,1,13.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,1.0,V2,0
2026-06-27T09:27:52.725487+00:00,2,2,29.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,1.0,1.0,V2,0
2026-06-27T09:27:52.749175+00:00,3,3,23.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,1.0,V2,0
2026-06-27T09:27:55.450579+00:00,4,4,73.0,-2.084239959716797,0.0008324150694534183,0.8167545795440674,0.01,1.1298329830169678,0.10499998927116394,0.8540235161781311,0.49530407786369324,V2,0
2026-06-27T09:27:58.001404+00:00,5,5,34.0,-2.1736347675323486,0.0015520183369517326,0.8616012334823608,0.01,1.1291159391403198,0.10500001907348633,0.8501997590065002,0.4956206977367401,V2,0
2026-06-27T09:28:00.656975+00:00,6,6,12.0,-2.218816041946411,0.001896947855129838,0.8844507336616516,0.01,1.128506064414978,0.10499998927116394,0.8448238372802734,0.4958902597427368,V2,0
2026-06-27T09:28:03.086194+00:00,7,7,22.0,-2.240105628967285,0.002233080333098769,0.8954151272773743,0.01,1.1279878616333008,0.10499997437000275,0.8510040044784546,0.4961193799972534,V2,0
2026-06-27T09:28:05.717602+00:00,8,8,30.0,-2.2459306716918945,0.002146902959793806,0.8986513018608093,0.01,1.1274843215942383,0.10499998927116394,0.8478419780731201,0.4963422417640686,V2,0
2026-06-27T09:28:08.267244+00:00,9,9,17.0,-2.2445859909057617,0.002148772357031703,0.8983078002929688,0.01,1.1270322799682617,0.10499999672174454,0.853241503238678,0.49654248356819153,V2,0
2026-06-27T09:28:10.875559+00:00,10,10,11.0,-2.237123966217041,0.0018993646372109652,0.8949076533317566,0.01,1.1265876293182373,0.10499998927116394,0.8490868806838989,0.49673959612846375,V2,0
2026-06-27T09:28:13.415343+00:00,11,11,29.0,-2.219027042388916,0.00175258400849998,0.8861683011054993,0.009999999999999998,1.1261844635009766,0.10499999672174454,0.8519279360771179,0.496918261051178,V2,0
2026-06-27T09:28:15.825041+00:00,12,12,10.0,-2.2019214630126953,0.0014418528880923986,0.8779379725456238,0.01,1.1257693767547607,0.10499998927116394,0.8525394201278687,0.49710243940353394,V2,0
2026-06-27T09:28:18.527244+00:00,13,13,41.0,-2.1781516075134277,0.001184377004392445,0.8663647770881653,0.01,1.1253728866577148,0.10500002652406693,0.8495435118675232,0.4972785413265228,V2,0
2026-06-27T09:28:21.200129+00:00,14,14,12.0,-2.15901517868042,0.000994057976640761,0.8570895195007324,0.01,1.1249911785125732,0.10499998927116394,0.8465947508811951,0.49744802713394165,V2,0
