timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:27:52.660651+00:00,1,1,13.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,1.0,V0,0
2026-06-27T09:27:52.673955+00:00,2,2,29.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,1.0,1.0,V0,0
2026-06-27T09:27:52.687016+00:00,3,3,23.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,1.0,V0,0
2026-06-27T09:27:55.339299+00:00,4,4,73.0,-1.2618739604949951,0.030267400667071342,0.8072474598884583,0.01,1.3471972942352295,0.0,1.0,1.0,V0,0
2026-06-27T09:27:57.885850+00:00,5,5,37.0,-1.2319583892822266,0.029401564970612526,0.7773073315620422,0.01,1.346833348274231,0.0,1.0,1.0,V0,0
2026-06-27T09:28:00.251882+00:00,6,6,33.0,-1.2145296335220337,0.028671937063336372,0.7598479986190796,0.01,1.346380352973938,0.0,1.0,1.0,V0,0
2026-06-27T09:28:02.621792+00:00,7,7,11.0,-1.2073493003845215,0.028108051046729088,0.7526352405548096,0.01,1.3458940982818604,0.0,1.0,1.0,V0,0
2026-06-27T09:28:05.088281+00:00,8,8,30.0,-1.2015573978424072,0.028931336477398872,0.7468007206916809,0.01,1.3452610969543457,0.0,1.0,1.0,V0,0
2026-06-27T09:28:07.868031+00:00,9,9,11.0,-1.1826692819595337,0.030135763809084892,0.7278752326965332,0.01,1.3446621894836426,0.0,1.0,1.0,V0,0
2026-06-27T09:28:10.478678+00:00,10,10,20.0,-1.1787030696868896,0.027959657832980156,0.7238876223564148,0.01,1.344346284866333,0.0,1.0,1.0,V0,0
2026-06-27T09:28:13.198429+00:00,11,11,35.0,-1.1764538288116455,0.02771269716322422,0.7216213345527649,0.01,1.3438446521759033,0.0,1.0,1.0,V0,0
2026-06-27T09:28:15.940333+00:00,12,12,28.0,-1.1753312349319458,0.02783489227294922,0.7204939126968384,0.01,1.3433058261871338,0.0,1.0,1.0,V0,0
2026-06-27T09:28:18.302390+00:00,13,13,18.0,-1.17746102809906,0.026794493198394775,0.7226042747497559,0.01,1.3428540229797363,0.0,1.0,1.0,V0,0
2026-06-27T09:28:20.747517+00:00,14,14,11.0,-1.1601922512054443,0.027407918125391006,0.7053327560424805,0.01,1.3423364162445068,0.0,1.0,1.0,V0,0
2026-06-27T09:28:23.015816+00:00,15,15,15.0,-1.176961898803711,0.025204133242368698,0.7220600843429565,0.01,1.341962218284607,0.0,1.0,1.0,V0,0
2026-06-27T09:28:25.732362+00:00,16,16,14.0,-1.145365834236145,0.027461012825369835,0.6905044913291931,0.01,1.341338872909546,0.0,1.0,1.0,V0,0
2026-06-27T09:28:28.087850+00:00,17,17,13.0,-1.1595113277435303,0.026944659650325775,0.7046297788619995,0.01,1.3408522605895996,0.0,1.0,1.0,V0,0
2026-06-27T09:28:30.641392+00:00,18,18,26.0,-1.167040467262268,0.027176422998309135,0.7121607065200806,0.01,1.3402811288833618,0.0,1.0,1.0,V0,0
2026-06-27T09:28:33.219820+00:00,19,19,33.0,-1.1605278253555298,0.026872551068663597,0.7056140303611755,0.01,1.3398303985595703,0.0,1.0,1.0,V0,0
2026-06-27T09:28:35.769544+00:00,20,20,30.0,-1.1561996936798096,0.02555115707218647,0.7012228965759277,0.01,1.3394807577133179,0.0,1.0,1.0,V0,0
2026-06-27T09:28:38.545799+00:00,21,21,17.0,-1.1404623985290527,0.0251986812800169,0.6854648590087891,0.01,1.3390659093856812,0.0,1.0,1.0,V0,0
2026-06-27T09:28:41.106126+00:00,22,22,12.0,-1.1464201211929321,0.025982150807976723,0.6914396286010742,0.01,1.3384852409362793,0.0,1.0,1.0,V0,0
2026-06-27T09:28:43.384579+00:00,23,23,22.0,-1.1438692808151245,0.02490098401904106,0.6888288259506226,0.01,1.3380961418151855,0.0,1.0,1.0,V0,0
2026-06-27T09:28:46.038891+00:00,24,24,20.0,-1.143052101135254,0.026249341666698456,0.6880506873130798,0.01,1.337489366531372,0.0,1.0,1.0,V0,0
2026-06-27T09:28:48.399379+00:00,25,25,19.0,-1.1379519701004028,0.02483663149178028,0.6828767657279968,0.01,1.3371520042419434,0.0,1.0,1.0,V0,0
2026-06-27T09:28:50.679381+00:00,26,26,22.0,-1.1205312013626099,0.02545926347374916,0.6654955744743347,0.01,1.3366246223449707,0.0,1.0,1.0,V0,0
2026-06-27T09:28:53.382967+00:00,27,27,45.0,-1.1318598985671997,0.02375253103673458,0.6767119765281677,0.01,1.336301326751709,0.0,1.0,1.0,V0,0
2026-06-27T09:28:55.798160+00:00,28,28,12.0,-1.134655475616455,0.02379508689045906,0.6794865727424622,0.01,1.3358112573623657,0.0,1.0,1.0,V0,0
2026-06-27T09:28:58.136169+00:00,29,29,15.0,-1.126444697380066,0.024404795840382576,0.671294093132019,0.01,1.3353009223937988,0.0,1.0,1.0,V0,0
2026-06-27T09:29:00.669262+00:00,30,30,23.0,-1.1326568126678467,0.02443762868642807,0.6774866580963135,0.01,1.3348243236541748,0.0,1.0,1.0,V0,0
2026-06-27T09:29:03.216094+00:00,31,31,15.0,-1.1404125690460205,0.02387758530676365,0.6851916313171387,0.01,1.3343794345855713,0.0,1.0,1.0,V0,0
2026-06-27T09:29:06.012773+00:00,32,32,20.0,-1.1372203826904297,0.024327794089913368,0.6820051670074463,0.01,1.3339011669158936,0.0,1.0,1.0,V0,0
2026-06-27T09:29:08.835955+00:00,33,33,25.0,-1.1267842054367065,0.022225379943847656,0.671456515789032,0.01,1.333647608757019,0.0,1.0,1.0,V0,0
2026-06-27T09:29:11.394110+00:00,34,34,11.0,-1.1234608888626099,0.024164926260709763,0.6682149171829224,0.01,1.333024024963379,0.0,1.0,1.0,V0,0
2026-06-27T09:29:14.234957+00:00,35,35,15.0,-1.1345748901367188,0.02339297905564308,0.6792615056037903,0.01,1.3326098918914795,0.0,1.0,1.0,V0,0
2026-06-27T09:29:16.618981+00:00,36,36,60.0,-1.1076546907424927,0.022837016731500626,0.6523380279541016,0.01,1.3322275876998901,0.0,1.0,1.0,V0,0
2026-06-27T09:29:19.299244+00:00,37,37,14.0,-1.1144763231277466,0.021290894597768784,0.6590591669082642,0.01,1.3319398164749146,0.0,1.0,1.0,V0,0
2026-06-27T09:29:22.082530+00:00,38,38,41.0,-1.1107127666473389,0.020911306142807007,0.6552758812904358,0.01,1.3315308094024658,0.0,1.0,1.0,V0,0
2026-06-27T09:29:24.954712+00:00,39,39,23.0,-1.1195433139801025,0.02202923223376274,0.6641203761100769,0.01,1.3309578895568848,0.0,1.0,1.0,V0,0
2026-06-27T09:29:27.165924+00:00,40,40,19.0,-1.1195837259292603,0.020883822813630104,0.6640905141830444,0.01,1.330635905265808,0.0,1.0,1.0,V0,0
2026-06-27T09:29:29.617473+00:00,41,41,20.0,-1.1010316610336304,0.021828535944223404,0.6456011533737183,0.01,1.3300855159759521,0.0,1.0,1.0,V0,0
2026-06-27T09:29:32.090400+00:00,42,42,16.0,-1.1029138565063477,0.021992405876517296,0.647463858127594,0.01,1.329635500907898,0.0,1.0,1.0,V0,0
2026-06-27T09:29:34.455186+00:00,43,43,9.0,-1.116207242012024,0.022126534953713417,0.660712718963623,0.01,1.3291983604431152,0.0,1.0,1.0,V0,0
2026-06-27T09:29:37.402803+00:00,44,44,11.0,-1.1162612438201904,0.023140009492635727,0.6607968211174011,0.01,1.3286798000335693,0.0,1.0,1.0,V0,0
2026-06-27T09:29:39.934215+00:00,45,45,15.0,-1.1188558340072632,0.02026376500725746,0.6632146239280701,0.01,1.3285218477249146,0.0,1.0,1.0,V0,0
2026-06-27T09:29:43.289212+00:00,46,46,12.0,-1.1157962083816528,0.022267112508416176,0.6602322459220886,0.01,1.3279043436050415,0.0,1.0,1.0,V0,0
2026-06-27T09:29:46.514621+00:00,47,47,27.0,-1.1152446269989014,0.02205713838338852,0.6596506834030151,0.01,1.3275015354156494,0.0,1.0,1.0,V0,0
2026-06-27T09:29:49.683011+00:00,48,48,20.0,-1.101041316986084,0.021839933469891548,0.6454494595527649,0.01,1.3270900249481201,0.0,1.0,1.0,V0,0
2026-06-27T09:29:53.853513+00:00,49,49,31.0,-1.1017152070999146,0.021599316969513893,0.6460874080657959,0.01,1.3266932964324951,0.0,1.0,1.0,V0,0
2026-06-27T09:29:56.923878+00:00,50,50,34.0,-1.1046591997146606,0.02200053632259369,0.64902663230896,0.01,1.326248288154602,0.0,1.0,1.0,V0,0
2026-06-27T09:30:00.768509+00:00,51,51,23.0,-1.0967119932174683,0.022703465074300766,0.6411442756652832,0.01,1.3257875442504883,0.0,1.0,1.0,V0,0
2026-06-27T09:30:04.023209+00:00,52,52,44.0,-1.1038687229156494,0.021410781890153885,0.6481622457504272,0.01,1.3254755735397339,0.0,1.0,1.0,V0,0
2026-06-27T09:30:06.729655+00:00,53,53,14.0,-1.1106325387954712,0.02268741838634014,0.6549627780914307,0.01,1.3249691724777222,0.0,1.0,1.0,V0,0
2026-06-27T09:30:09.945244+00:00,54,54,46.0,-1.1068298816680908,0.021133286878466606,0.6510527729988098,0.01,1.324690818786621,0.0,1.0,1.0,V0,0
2026-06-27T09:30:13.746504+00:00,55,55,18.0,-1.101908564567566,0.02050650492310524,0.6460886001586914,0.01,1.3243439197540283,0.0,1.0,1.0,V0,0
2026-06-27T09:30:16.982924+00:00,56,56,19.0,-1.1155333518981934,0.020001206547021866,0.6596447229385376,0.01,1.3239918947219849,0.0,1.0,1.0,V0,0
2026-06-27T09:30:20.624131+00:00,57,57,9.0,-1.0961459875106812,0.019542863592505455,0.6402585506439209,0.01,1.3236416578292847,0.0,1.0,1.0,V0,0
2026-06-27T09:30:24.182019+00:00,58,58,38.0,-1.094224452972412,0.021897785365581512,0.6384738683700562,0.01,1.323028564453125,0.0,1.0,1.0,V0,0
2026-06-27T09:30:27.540888+00:00,59,59,22.0,-1.1073182821273804,0.021683035418391228,0.6514720916748047,0.01,1.3226500749588013,0.0,1.0,1.0,V0,0
2026-06-27T09:30:30.155482+00:00,60,60,42.0,-1.1069891452789307,0.020600682124495506,0.6510567665100098,0.01,1.3223590850830078,0.0,1.0,1.0,V0,0
2026-06-27T09:30:33.711865+00:00,61,61,42.0,-1.0987248420715332,0.020259393379092216,0.642777144908905,0.01,1.3220024108886719,0.0,1.0,1.0,V0,0
2026-06-27T09:30:36.668956+00:00,62,62,29.0,-1.097668170928955,0.02134525589644909,0.6417635679244995,0.009999999999999998,1.3215094804763794,0.0,1.0,1.0,V0,0
2026-06-27T09:30:39.278027+00:00,63,63,32.0,-1.1042375564575195,0.020592495799064636,0.6482434272766113,0.01,1.3212004899978638,0.0,1.0,1.0,V0,0
