timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:27:52.546795+00:00,1,1,13.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,1.0,V2,0
2026-06-27T09:27:52.573641+00:00,2,2,29.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,1.0,1.0,V2,0
2026-06-27T09:27:52.596676+00:00,3,3,23.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,1.0,V2,0
2026-06-27T09:27:55.376052+00:00,4,4,73.0,-1.65678870677948,1.1107079982757568,0.757742702960968,0.01,1.1156795024871826,0.10499997437000275,0.9579296112060547,0.5016109347343445,V2,0
2026-06-27T09:27:58.042035+00:00,5,5,37.0,-1.4109690189361572,1.224207878112793,0.6756325364112854,0.01,1.1151283979415894,0.10500003397464752,0.9442799091339111,0.5018590092658997,V2,0
2026-06-27T09:28:00.766954+00:00,6,6,33.0,-1.3935258388519287,1.2738622426986694,0.6865606307983398,0.01,1.1139740943908691,0.10500001162290573,0.9536420106887817,0.5023790597915649,V2,0
2026-06-27T09:28:03.606969+00:00,7,7,11.0,-1.284416913986206,1.3066718578338623,0.6525362730026245,0.01,1.11275053024292,0.10499999672174454,0.9565398097038269,0.5029309988021851,V2,0
2026-06-27T09:28:06.240541+00:00,8,8,30.0,-1.281630516052246,1.3123570680618286,0.6570685505867004,0.01,1.1114760637283325,0.10500000417232513,0.9567135572433472,0.503507137298584,V2,0
2026-06-27T09:28:08.796103+00:00,9,9,11.0,-1.2970184087753296,1.3028312921524048,0.6649934649467468,0.01,1.1102205514907837,0.10499997437000275,0.9558661580085754,0.5040755867958069,V2,0
2026-06-27T09:28:11.645193+00:00,10,10,20.0,-1.3987983465194702,1.258712887763977,0.702957808971405,0.01,1.1090130805969238,0.10499997437000275,0.9535399675369263,0.5046232342720032,V2,0
2026-06-27T09:28:14.054458+00:00,11,11,35.0,-1.2696373462677002,1.28629732131958,0.6535336971282959,0.01,1.107772707939148,0.10500003397464752,0.9619022011756897,0.5051866769790649,V2,0
2026-06-27T09:28:16.450929+00:00,12,12,28.0,-1.314762830734253,1.2560334205627441,0.6682132482528687,0.01,1.1065748929977417,0.10499996691942215,0.9559980034828186,0.5057315826416016,V2,0
2026-06-27T09:28:19.002592+00:00,13,13,18.0,-1.2835134267807007,1.2449946403503418,0.6536300778388977,0.01,1.1053657531738281,0.10500000417232513,0.9554033279418945,0.50628262758255,V2,0
2026-06-27T09:28:21.767095+00:00,14,14,11.0,-1.3072013854980469,1.2202805280685425,0.6596024632453918,0.01,1.10411536693573,0.10500003397464752,0.955309271812439,0.5068531632423401,V2,0
2026-06-27T09:28:24.459531+00:00,15,15,15.0,-1.237078070640564,1.2165685892105103,0.6293942928314209,0.01,1.102888822555542,0.10500000417232513,0.9565308094024658,0.5074139833450317,V2,0
2026-06-27T09:28:27.059187+00:00,16,16,14.0,-1.2620384693145752,1.1934279203414917,0.635796308517456,0.01,1.101670503616333,0.10499998927116394,0.9534528255462646,0.5079718232154846,V2,0
2026-06-27T09:28:29.348042+00:00,17,17,13.0,-1.2412375211715698,1.179317593574524,0.6249786019325256,0.01,1.1003987789154053,0.10499996691942215,0.9558497071266174,0.508554995059967,V2,0
2026-06-27T09:28:31.823289+00:00,18,18,26.0,-1.3409128189086914,1.1358298063278198,0.6602546572685242,0.01,1.0991733074188232,0.10500001907348633,0.9532971382141113,0.5091180205345154,V2,0
2026-06-27T09:28:34.284234+00:00,19,19,33.0,-1.2469898462295532,1.1454110145568848,0.6217381358146667,0.01,1.0979046821594238,0.10500001907348633,0.9615975618362427,0.5097016096115112,V2,0
2026-06-27T09:28:36.885744+00:00,20,20,30.0,-1.252936840057373,1.1235812902450562,0.620539665222168,0.01,1.0966678857803345,0.10499995946884155,0.9560789465904236,0.5102716088294983,V2,0
2026-06-27T09:28:39.781781+00:00,21,21,17.0,-1.2692896127700806,1.1057113409042358,0.624488115310669,0.01,1.0953545570373535,0.10499998182058334,0.9608259201049805,0.5108777284622192,V2,0
2026-06-27T09:28:42.452139+00:00,22,22,12.0,-1.2563085556030273,1.0895873308181763,0.6165924072265625,0.01,1.0940653085708618,0.10499995946884155,0.9599568843841553,0.5114737749099731,V2,0
2026-06-27T09:28:45.015568+00:00,23,23,22.0,-1.1980698108673096,1.075926423072815,0.5893115997314453,0.01,1.0927646160125732,0.10500002652406693,0.95298832654953,0.5120762586593628,V2,0
2026-06-27T09:28:47.705853+00:00,24,24,20.0,-1.2632418870925903,1.0542229413986206,0.6134465932846069,0.01,1.0914028882980347,0.10500000417232513,0.960867702960968,0.5127079486846924,V2,0
2026-06-27T09:28:50.093382+00:00,25,25,19.0,-1.2599364519119263,1.0370575189590454,0.6093605756759644,0.01,1.0900039672851562,0.10500001162290573,0.9624315500259399,0.5133581161499023,V2,0
2026-06-27T09:28:52.810438+00:00,26,26,22.0,-1.211441159248352,1.025343894958496,0.5862807035446167,0.01,1.0888229608535767,0.10499995946884155,0.9527676105499268,0.5139076709747314,V2,0
2026-06-27T09:28:55.269354+00:00,27,27,45.0,-1.249418020248413,1.0093884468078613,0.600227415561676,0.01,1.087519884109497,0.10500001162290573,0.963784396648407,0.5145152807235718,V2,0
2026-06-27T09:28:57.511865+00:00,28,28,12.0,-1.2843685150146484,0.978276252746582,0.6104561686515808,0.01,1.086043357849121,0.10499999672174454,0.9533088803291321,0.5152047872543335,V2,0
